tweet_id,sentiment,author,content
1964596346,sadness,leamartin,oh my god!!! i cried so much!!! watch this guys from BGT  http://bit.ly/5t5Xz
1964596687,sadness,Kgiirl,got to clean the bathroom today.
1964596988,sadness,karenmc13,@BTV_SUPRNATURAL  ok thanx very much u can send me the answer by private mail if u like but would be sooo cool wish i was in birmingham
1964597197,hate,kristalyn512,I feel like poop. I hate being sick
1964597612,love,GuttaButta,@Coffee_Brown theres a holy version of hell? lol...i cant stop. i need for it to be a trending topic!  be nice (*whispering #redmango)lol
1964597953,sadness,joerbailey,@wendica I checked.  We didn't win
1964597967,hate,darrell,"@richcav Yes, they can, but the selection is arbitrarily and severely limited because of nonstandardized copyright laws."
1964598032,worry,codytupper,@mareyachristina haha i shaved all my facial hair off except for my moustache cause i thought it would be cool! But it made me look gross
1964598229,hate,itsmichababy,im so not feelinq this huqe ass pimple smack in the middle of my doom. it aint riqht man
1964598252,worry,sabbath78,Just lost my internet signal  how will life go on
1964598277,sadness,Arhum,@honorsociety luvvv it- but one aquestion-why isn't there any full moon crazy tour date for toronto!?!?!?!!??!
1964598753,sadness,jemistry,i just watched Marley &amp; Me...i cried so hard!
1964599581,sadness,jazifyfie,"just missed to answer his IM AGAIN! For the nth time! This is making me sad.  Whenever he IM (which is all the time), I am always out."
1964599609,sadness,MKCOL,@RobbieBarnes No Sky. Terrestrial analogue only
1964599791,hate,mattielong,@lexiloohoo ugh! Fuck it. Today doesn't look like it's going to work  i'm sorry
1964600386,sadness,angelinlb,I'm craving something salty in my mouth!  Tired of pretzels tho.
1964600550,sadness,macdonaldx,"aww, anyone see hollie steel on BGT tonight? wharra shame"
1964600605,sadness,tweetilicious,http://twitpic.com/67k9w - - My besties. If only @DemtriaLovato was there.
1964600695,sadness,Annihilatian,"Is there a way I can sleep for the next 8 or 9 days? That way when I wake up, she'll have returned &amp; I wouldn't have missed her SO MUCH!"
1964600938,worry,jordanislol,"@willnoon I believe the address is 300 Ottawa Ave. NW, Grand Rapids, MI (Calder Plaza), wish I could've seen you guys last night or today"
1964601577,sadness,SonnyDani,@MalcolmMillion nah i understand you cant cancel i just wanted you to come
1964602289,worry,mlmanley,AP: North Korea could opt for devastating land assault... http://tinyurl.com/nmg9ht (via @Drudge_Report) Scary talk to say the least.  mm
1964602791,worry,BellaKavner98,"@therealpickler hey kellie,how are u?I FEEL HORRIBLE!"
1964602839,love,kirstiie223,Annoyed  greg diddnt go through  i guess well done holly
1964603662,sadness,erickajonasbby,@honorsociety i like it and all butttt your not going to have it at the august 7th concert which hurts my feelers
1964603818,sadness,carrotlove,I am so sick and tired of this on and off rain
1964616374,sadness,ali_konu,@nataliejanette Im so jealous that Im not going to blogher
1964616595,worry,mileymandyrox,AHHHHHHHH!I can't get miley to notice me......
1964616944,sadness,cleders,@LisaTayl My stay was great! BUT my mother gave me the cold/flu before I left and I still have a cough...
1964617244,love,Victoria_B33,im cleaning listening to fiona apple then off to a birthday party!!!!!! i cant believe that im 25 already
1964617507,worry,david_rocks,i dont know what to do on my lame fridaay  maybe go out with my besties!!
1964617509,sadness,juliebee,It's 10.30pm on a Friday night and I'm going to bed. How pathetic.
1964617546,sadness,StarryDreamer03,@leirastorm  That's sucky. We'll miss you being on.
1964617964,sadness,Koleya_,jazzy we should be in vegas w A team
1964618126,worry,Memset_Martyn,"To cap things off, the lower part of my back really hurts."
1964618407,worry,thehoodnerd,@arsenal_fann coming up! Sowwy!
1964618850,worry,marina_xx,what an awkward day. it sucked
1964620588,love,LoVeMeForHeRlOl,Heyy.thnxx.or.inviting.me.to.ur.party.rob.ill.be.down.there.on.june.24th.ill.miss.u.when.u.go.to.italy....   &lt;333333333 txt.me.hon!!!
1964620757,sadness,destinyjoyful,"@jerrib247 sorry mom! I didn't mean to. I shouldn't have tweeted that, you are already having a hard day  Love you!"
1964621242,happiness,RebeccaBrunner,@jonasbrothers http://twitpic.com/624qo - but a brown snake bit my duck named Elvis  anyway ahaha Elvis is soo cutee!! And so is Nicho ...
1964621749,sadness,DJCYS,Ohh boy my babys tooth came out !
1964622656,hate,PrincessSakura,Princess Sakura is MINE  therefor i want to use it on TJ! grr
1964623664,worry,charlievdw,I am in so much pain I really don't feel too good. Couldn't eat my dinner
1964623677,worry,Raingin,"@astropix Yeah I just accepted UBC's offer last night, but I dunno if I'll still make it in because I've been slacking off a lot lately."
1964623691,sadness,davigirl1,@ludwikc broken  I can't c it
1964623805,love,brookeinfinity,@NicoleApparatus no you can't. no you can't.   i'm just kidding. that was mean. i love you.
1964624073,hate,AMKinney,@FlittyGadabout I'm not a hobo.
1964624437,sadness,Johkool,Loving the new skype! Especially for someone like me who lives half a world away from home!
1964624633,worry,HeroesJonas7495,@mikki_kayla02 Sorry! I didn't mean to ruin the rest of your day
1964624766,sadness,tombstoned,on my way to work. I'M SO HUNGRY!
1964624894,worry,vanes,My big mistake for today is falling asleep while i got lots of things to do
1964624994,sadness,shereemcfly09,@DubarryMcfly really has anyone got through to the finals yet? yeah was it i was stuck in class for most of it  loveyoufletch xxxx
1964625613,sadness,ChanduThota,now its raining in PHL and more delays in the flight schedule - bummed that I will be missing Jay Leno's last tonight's show today...
1964625643,worry,kmaco214,"@ShabbyGomer wish we could have surprised them and gone to H, but just couldn't work it out."
1964625858,worry,MeriEsteban,@Jonasbrothers @ddlovato you are disappointing me......
1964626765,worry,CullenPixie,@HerMonkeyMan I don't think @JazzyHale22 will want to come back  (guys read your dms)
1964627519,sadness,saxychicka,Working 930a-730p today. 1.5 hour lunch..8.5 hours work. Overtime = good. The fact that I'm already dead tired = very bad.
1964627665,happiness,wifeof1momof4,"Back @ home AGAIN .. bathing kids, ironing clothes for hubby .. nephew's graduation tonight! I remember when he was 2!"
1964627736,sadness,imnotsupermodel,mummy i need you
1964627987,worry,MissNuclear,@JonnyRadtke i'll miss you when i go to future kill hannah shows
1964628566,sadness,BellaKavner98,went to see the dentist. can't eat and im starving. really sucks.  and ist's painful.
1964628596,sadness,synchroanna,"have to change practice pools, someone threw up in our normal pool"
1964628882,worry,MikeDrawback,ha im so glad it stopped raining.  my umbrella broke today
1964628901,worry,HaylesF20,Is trying to recover from a broken heart....yet again for the 2nd or 3rd time
1964629068,sadness,navyk11,did crossfit running today...agitated my right leg
1964629167,worry,Marii_annaax,have a biiig headache.
1964629275,hate,eilibix,@heatherofficial you make people drink petrol and set them on fire? Your not the person i thought you were
1964629512,love,Dashwitmeeh,Bout 2 Miss Mah Lakers Play 2day...  This Orange Box Is Fuckin Up The Rotation!.. Mah Real LA Fam.. Keep Me Posted!.. I LOVE HATERS 2!!
1964629520,sadness,ludovicah,@MFarrugia I never was good at platform games...
1964629575,worry,jayaramk,I have started to fear weekends since joining German classes
1964629665,sadness,Karen_mst,@ninjabetic Oh no!!    Hope they get you in soon and can make you feel all better.  Hugs from the other coast!!
1964629860,sadness,JOSIElistic,just went to the dentist my mouth hurts and I can't eat until 8
1964630283,happiness,lfinkelstein,Two week extension on contract ... I'm ready for it to be done
1964630557,sadness,IfUSeekSerena,ahh sore throat and tired. want to go back to bed. but have work
1964630590,worry,jantzaalexandra,I am pretty confused.. leaving is the best option and I know it will benefit me.. but I don't want to leave behind what I truely love
1964640209,hate,TORIgolds,Birthday tomorrow. Doing jack shit all weekend
1964640359,sadness,mattielong,@lexiloohoo i'm sorry  today's been nothing but a fucking heartbreak
1964640647,hate,K_marie10,woke up way later than I intended to today  Need to start getting to bed before 5 a.m. b/c this will be a bad habit to break later
1964640771,worry,hybridrainbow,I wish my cats were indoor cats.
1964641078,worry,dannysmart,this darn cold just keeps getting worse  i bought some hayfever pills just to try out maybe i've had that all along
1964641088,sadness,alexisnoel,Well it's official I have strep
1964641130,happiness,dreamhampton,@CoffeebreakDMV so afraid my daughter's gonna write a memoir where i'm some ungodly mix of Miles &amp; Betty Davis in All About Eve
1964641172,sadness,Meeshle,no one calls me anymore
1964641229,sadness,Sharissaann,"is on her way to Seattle! Yay for Seattle, boo for Matt leaving."
1964641669,sadness,doodlewhale,@Itxi_Itx no credits for me unfortunately!
1964642084,sadness,meredithfranks,Best friend is leaving to go back to school today..I am so sad
1964642113,worry,widgetpress,"late for @mobicamp  sick kid at home, hope she feels better later tonite"
1964642146,hate,loserluigi,@thatdude356 someone hates me
1964642937,sadness,xxclobellexx,Sunburn hurts...
1964643316,sadness,Itsme99,I dont like this random gloomy weather
1964643364,worry,rehes,@MeccaDonna  well hit me and we can see...it depends then
1964643514,worry,_sauce,The random article generator on Wikipedia led me to: http://bit.ly/EMtcw which I remember playing before. I never got past the 1st level
1964643694,worry,Cupcake_Smile,@riskybizness23 You never write back babe.... my feelings are hurt
1964644294,hate,sennydreadful,"I have to go clothes shopping tomorrow  I hate it, but I have a serious &quot;clothes falling apart&quot; situation here."
1964644332,worry,jakeeeashto,plus it hurts seeing sum1 you love falling for someone else!  not even kidding im wellllllllllllll gutted. xx xx
1964644585,sadness,sockgoddess,wishes people wouldn't be so stubborn sometimes.
1964644717,happiness,grubby03,The heat is here!!!
1964644785,sadness,_STFUalex,"Whoa, I didn't mean to sleep for more than an hour"
1964644927,sadness,superfiona,@misscherrypie  I wish you could get back in yours!! I'm thinking only 16 hours a week out of the bubble would be okay?!
1964645031,sadness,kimmy_gurl_33,is feeling rather lonely and broke...oh wait...I am lonely and broke.
1964645073,hate,SadiquaP,"Q: what happens when you don't marry your ex? A: you dont get a ring, therefore ending up with NOTHING to pawn when u need $$"
1964645391,love,carolinehustles,I wanna see that movie &quot;Keith&quot; with JMcCartney in it! It looks sooo good. But none of the video stores here carry it
1964645620,love,LiseAnnCaldara,@scaldara HAHAHA i only have the groundhog to play with
1964645719,sadness,huseyinthebrain,@Flossalini no panasonic charger.sorry
1964645778,sadness,abbkins,He didnt leave a voicemail..  -121908inlove(:
1964646069,sadness,TA_aimee,"@DenyButterflies Omg. I am so sorry. Sorry, I never know what to say"
1964646661,worry,mechista,"Back from the gym! I'm no expert or anything, but I'm pretty sure I am not going to be able to move tomorrow, maybe even in a few hours!!"
1964647174,worry,kristinekay,Last day at DMA over!     a million sad faces.
1964647302,sadness,MeganNBaker,Just drove by fisher and I feel so sad
1964647413,love,sexieblacc,@princess4lyfe I hear you. I can't think of a layout either.  lol I've been trying for i dont know how long.
1964647733,worry,BobbyJamesX,Going to buffalo wild wings to meet up with my best friends I haven't seen in forever! Too bad I can't eat the food
1964647945,sadness,JustAnt1,@siirensiiren meagan rochelle &quot;the one u need&quot; i would say &quot;cater 2 u&quot; by he didnt produce that.
1964648313,worry,Bianca_Bonnett,i am on BLAZE and my head hurts.
1964648851,hate,hopeful420,@notbeaverhausen I want to hit that
1964648866,worry,jazifyfie,"oh, not just his IMs, but also from all my friends who IM me! This really sucks, I am always not around!"
1964648990,worry,jasmink9,@mileycyrus i thght i voted bt i dnt think it workd!  Whats the link 2 vote for u! Nobody deserves it more than u do. Ur so talented. I&lt;3U
1964649345,worry,j1jacob,don't feel good
1964649968,worry,BillyScallywag,@BananasMel Tried and no good but thanks anyway.   Off to youtube world.
1964650535,worry,nutburgers,I wanna feel my chin
1964650536,worry,06Di06,had best get revising over da weekend got an exam on Monday for 2 hours!!!!!!!
